"ID","Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","Highway_MPG","City_MPG","Age","Popularity","MSRP"
3221,"Cadillac","CTS-V",2017,"premium_unleaded",640,8,"automatic","rear_wheel_drive",4,"Factory_Tuner,Luxury,High-Performance","Large","Sedan",21,14,0,1624,11.3620444340106
73,"Chrysler","200",2016,"flex-fuel",295,6,"automatic","all_wheel_drive",4,"Flex_Fuel,Performance","Midsize","Sedan",29,18,1,1013,10.3667497593705
712,"Mazda","6",2016,"regular_unleaded",184,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",38,26,1,586,10.1264310838477
6764,"Acura","MDX",2015,"premium_unleaded",290,6,"automatic","front_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",28,20,2,204,10.7544928177117
7898,"Maserati","Quattroporte",2017,"premium_unleaded",404,6,"automatic","rear_wheel_drive",4,"Exotic,Luxury,High-Performance","Large","Sedan",23,16,0,238,11.6073261403917
5198,"Pontiac","G6",2009,"regular_unleaded",221,6,"automatic","front_wheel_drive",2,"Performance","Midsize","Coupe",26,17,8,210,10.0891368994228
3754,"Ford","E-Series_Wagon",2014,"flex-fuel",255,8,"automatic","rear_wheel_drive",3,"Flex_Fuel","Midsize","Van",15,11,3,5657,10.4873777471591
1731,"Mazda","B-Series_Truck",2008,"regular_unleaded",207,6,"manual","four_wheel_drive",4,"Unknown","Compact","Pickup",19,15,9,586,10.000841097792
10036,"Chevrolet","Suburban",2015,"flex-fuel",355,8,"automatic","rear_wheel_drive",4,"Flex_Fuel,Performance","Large","SUV",23,16,2,1385,11.0632733319724
594,"FIAT","500X",2017,"regular_unleaded",180,4,"automatic","front_wheel_drive",4,"Crossover","Compact","SUV",30,22,0,819,10.1320165761267
5542,"Maserati","GranSport",2006,"premium_unleaded",401,8,"automatic","rear_wheel_drive",2,"Exotic,Factory_Tuner,Luxury,High-Performance","Compact","Coupe",18,11,11,238,11.5533185675295
1377,"Audi","allroad_quattro",2005,"regular_unleaded",300,8,"automatic","all_wheel_drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",19,14,12,3105,10.7632079329219
5997,"Infiniti","J30",1997,"regular_unleaded",210,6,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Sedan",22,16,20,190,7.64060382639363
7285,"Lexus","NX_300h",2016,"regular_unleaded",194,4,"automatic","all_wheel_drive",4,"Crossover,Luxury,Hybrid","Midsize","SUV",30,33,1,454,10.6288598803908
1940,"Volkswagen","Beetle",2016,"premium_unleaded",210,4,"manual","front_wheel_drive",2,"Hatchback,Performance","Compact","Sedan",31,23,1,873,10.3561542621286
8698,"Mazda","RX-7",1995,"regular_unleaded",255,6,"manual","rear_wheel_drive",2,"Factory_Tuner,Performance","Compact","Coupe",23,15,22,586,9.08692902706095
7629,"Honda","Pilot",2017,"regular_unleaded",280,6,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",27,19,0,2202,10.4051715183848
8605,"Kia","Rondo",2009,"regular_unleaded",192,6,"automatic","front_wheel_drive",4,"Unknown","Compact","Wagon",26,18,8,1720,10.0121177170616
11187,"Volkswagen","Vanagon",1990,"regular_unleaded",90,4,"manual","rear_wheel_drive",3,"Unknown","Large","Minivan",18,16,27,873,7.60090245954208
5325,"Mercedes-Benz","GLE-Class",2017,"premium_unleaded",302,6,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",22,18,0,617,10.9059559806513
2314,"Chevrolet","Caprice",1994,"regular_unleaded",200,8,"automatic","rear_wheel_drive",4,"Unknown","Large","Sedan",24,16,23,1385,7.60090245954208
3195,"Cadillac","CTS_Coupe",2012,"regular_unleaded",318,6,"automatic","all_wheel_drive",2,"Luxury,Performance","Midsize","Coupe",27,18,5,1624,10.6118927354851
451,"BMW","4_Series",2017,"premium_unleaded",248,4,"automatic","rear_wheel_drive",2,"Luxury,Performance","Midsize","Coupe",34,23,0,3916,10.64898996343
8339,"Ford","Ranger",2009,"regular_unleaded",207,6,"manual","four_wheel_drive",2,"Unknown","Compact","Pickup",19,15,8,5657,10.0425971082403
4639,"Ford","F-250",1999,"regular_unleaded",220,8,"manual","four_wheel_drive",2,"Unknown","Large","Pickup",16,12,18,5657,8.0684029585697
8712,"Mazda","RX-8",2011,"premium_unleaded",232,6,"manual","rear_wheel_drive",4,"Performance","Compact","Coupe",22,16,6,586,10.3815833516792
4866,"Kia","Forte",2015,"regular_unleaded",173,4,"automatic","front_wheel_drive",4,"Hatchback","Compact","Sedan",33,25,2,1720,9.88786617163317
5300,"Mercedes-Benz","GLA-Class",2015,"premium_unleaded",355,4,"automated_manual","all_wheel_drive",4,"Crossover,Factory_Tuner,Luxury,High-Performance","Compact","SUV",29,23,2,617,10.7851868396407
10422,"Volkswagen","Tiguan",2016,"premium_unleaded",200,4,"automatic","front_wheel_drive",4,"Crossover","Compact","SUV",26,21,1,873,10.4471191280273
10888,"Acura","TSX",2014,"premium_unleaded",201,4,"automatic","front_wheel_drive",4,"Luxury","Midsize","Sedan",31,22,3,204,10.3298984251598
4484,"Ford","F-150",2015,"regular_unleaded",325,6,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","Pickup",26,19,2,5657,10.5364865602598
2309,"GMC","Canyon",2016,"regular_unleaded",305,6,"automatic","rear_wheel_drive",4,"Diesel","Compact","Pickup",26,18,1,549,10.4181059745408
9524,"Chevrolet","Silverado_1500",2015,"regular_unleaded",355,8,"automatic","four_wheel_drive",4,"Unknown","Large","Pickup",22,16,2,1385,10.7322576868808
8373,"Aston_Martin","Rapide",2012,"premium_unleaded",470,12,"automatic","rear_wheel_drive",4,"Exotic,High-Performance","Large","Sedan",19,13,5,259,12.2447884235328
1189,"Hyundai","Accent",2016,"regular_unleaded",137,4,"manual","front_wheel_drive",4,"Hatchback","Compact","Sedan",38,27,1,1439,9.61547209118311
642,"BMW","6_Series_Gran_Coupe",2016,"premium_unleaded",315,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","Sedan",31,20,1,3916,11.2835123006424
8253,"Land_Rover","Range_Rover_Evoque",2015,"premium_unleaded",240,4,"automatic","all_wheel_drive",4,"Crossover,Luxury","Compact","SUV",30,21,2,258,10.9277354259154
7061,"Lamborghini","Murcielago",2009,"premium_unleaded",631,12,"manual","all_wheel_drive",2,"Exotic,High-Performance","Compact","Coupe",13,8,8,1158,12.7770521921159
3113,"Honda","Crosstour",2014,"regular_unleaded",192,4,"automatic","front_wheel_drive",4,"Crossover,Hatchback","Midsize","Sedan",31,22,3,2202,10.3438370624978
2816,"Dodge","Colt",1993,"regular_unleaded",92,4,"manual","front_wheel_drive",2,"Unknown","Compact","Coupe",36,28,24,1851,7.60090245954208
4573,"Ford","F-150",2017,"flex-fuel",385,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",21,15,0,5657,10.6554930901024
5703,"HUMMER","H3T",2009,"regular_unleaded",239,5,"manual","four_wheel_drive",4,"Crossover,Luxury","Compact","Pickup",18,14,8,130,10.3336452732347
4129,"Cadillac","Escalade_ESV",2017,"premium_unleaded",420,8,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","SUV",22,15,0,1624,11.3608808990605
6318,"Mitsubishi","Lancer_Evolution",2013,"premium_unleaded",291,4,"manual","all_wheel_drive",4,"Factory_Tuner,Performance","Compact","Sedan",23,17,4,436,10.4543508633336
6813,"Mazda","Millenia",2002,"premium_unleaded",210,6,"automatic","front_wheel_drive",4,"Performance","Midsize","Sedan",25,17,15,586,10.3441589163789
9458,"Chevrolet","Silverado_1500_Classic",2007,"regular_unleaded",195,6,"manual","four_wheel_drive",2,"Flex_Fuel","Large","Pickup",19,14,10,1385,10.0679421075017
4566,"Ford","F-150",2017,"flex-fuel",385,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",21,15,0,5657,10.55385770374
9590,"Chevrolet","Silverado_1500",2016,"regular_unleaded",355,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",22,16,1,1385,10.6428024139411
8731,"Chevrolet","S-10_Blazer",1993,"regular_unleaded",165,6,"manual","four_wheel_drive",4,"Unknown","Midsize","SUV",20,15,24,1385,7.60090245954208
617,"Maybach","57",2012,"premium_unleaded",543,12,"automatic","rear_wheel_drive",4,"Exotic,Luxury","Large","Sedan",16,10,5,67,12.8454234014844
8129,"Dodge","Ram_Cargo",2001,"regular_unleaded",175,6,"automatic","rear_wheel_drive",3,"Unknown","Compact","Van",15,13,16,1851,9.83601138741121
8549,"Acura","RLX",2015,"premium_unleaded",310,6,"automatic","front_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",31,20,2,204,11.0095718560429
11620,"Volvo","XC70",2016,"regular_unleaded",240,4,"automatic","front_wheel_drive",4,"Crossover,Luxury","Midsize","Wagon",31,23,1,870,10.5213722485955
9447,"Chevrolet","Silverado_1500_Classic",2007,"regular_unleaded",295,8,"automatic","four_wheel_drive",4,"Unknown","Large","Pickup",18,13,10,1385,10.2880694497279
5176,"Pontiac","G5",2007,"regular_unleaded",173,4,"manual","front_wheel_drive",2,"Unknown","Compact","Coupe",31,22,10,210,9.82146371705754
10910,"Hyundai","Tucson",2015,"regular_unleaded",182,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",25,20,2,1439,10.1345992734995
11444,"Ford","Windstar",2003,"regular_unleaded",200,6,"automatic","front_wheel_drive",4,"Unknown","Midsize","Minivan",22,16,14,5657,10.0462883511678
3052,"Honda","CR-V",2015,"regular_unleaded",185,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",33,26,2,2202,10.2885798708364
10029,"Cadillac","STS",2010,"regular_unleaded",302,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","Sedan",27,18,7,1624,10.8274487907145
7765,"Infiniti","Q40",2015,"premium_unleaded",328,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",27,19,2,190,10.4326441329868
9138,"Toyota","Sequoia",2017,"regular_unleaded",381,8,"automatic","rear_wheel_drive",4,"Unknown","Large","SUV",17,13,0,2031,10.9013582714027
8936,"Audi","S7",2017,"premium_unleaded",450,8,"automated_manual","all_wheel_drive",4,"Factory_Tuner,Luxury,High-Performance","Large","Sedan",27,17,0,3105,11.2885311317544
274,"Nissan","350Z",2007,"regular_unleaded",306,6,"automatic","rear_wheel_drive",2,"High-Performance","Compact","Convertible",23,17,10,2009,10.5687495296065
3628,"Dodge","Durango",2016,"regular_unleaded",295,6,"automatic","all_wheel_drive",4,"Crossover","Large","SUV",25,18,1,1851,10.7141955218352
11720,"Suzuki","XL7",2009,"regular_unleaded",252,6,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",24,17,8,481,10.2499101200105
7051,"Nissan","Murano",2017,"regular_unleaded",260,6,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",28,21,0,2009,10.5643697725088
2696,"Mercedes-Benz","CLA-Class",2017,"premium_unleaded",375,4,"automatic","all_wheel_drive",4,"Factory_Tuner,Luxury,High-Performance","Midsize","Sedan",30,23,0,617,10.8187777840767
4396,"Ford","Explorer",2015,"flex-fuel",290,6,"automatic","front_wheel_drive",4,"Crossover,Flex_Fuel","Midsize","SUV",24,17,2,5657,10.3320179335753
8444,"Buick","Reatta",1990,"regular_unleaded",165,6,"automatic","front_wheel_drive",2,"Luxury","Compact","Convertible",25,16,27,155,7.60090245954208
3396,"Mazda","CX-7",2012,"regular_unleaded",161,4,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",27,20,5,586,10.1882904842371
10734,"Ford","Transit_Wagon",2017,"flex-fuel",275,6,"automatic","rear_wheel_drive",3,"Flex_Fuel","Midsize","Van",19,14,0,5657,10.4817848914171
8440,"Acura","RDX",2017,"premium_unleaded",279,6,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",27,19,0,204,10.6157017958133
4372,"Ford","Explorer_Sport_Trac",2010,"regular_unleaded",210,6,"automatic","all_wheel_drive",4,"Crossover","Compact","Pickup",19,13,7,5657,10.4798199785042
6537,"Buick","Lucerne",2010,"flex-fuel",227,6,"automatic","front_wheel_drive",4,"Flex_Fuel","Large","Sedan",26,17,7,155,10.45823436336
2468,"Dodge","Challenger",2017,"premium_unleaded",485,8,"manual","rear_wheel_drive",2,"Factory_Tuner,High-Performance","Large","Coupe",23,14,0,1851,10.5452098511039
6363,"Plymouth","Laser",1994,"regular_unleaded",195,4,"manual","front_wheel_drive",2,"Hatchback,Performance","Compact","Sedan",26,19,23,535,7.60090245954208
6348,"Toyota","Land_Cruiser",2015,"regular_unleaded",381,8,"automatic","four_wheel_drive",4,"Luxury","Midsize","SUV",18,13,2,2031,11.2917175391238
981,"Porsche","928",1995,"regular_unleaded",345,8,"manual","rear_wheel_drive",2,"Hatchback,Luxury,Performance","Compact","Sedan",17,11,22,1715,9.14846496825809
272,"Nissan","350Z",2007,"regular_unleaded",306,6,"manual","rear_wheel_drive",2,"High-Performance","Compact","Coupe",25,18,10,2009,10.2955296403122
471,"Ferrari","458_Italia",2014,"premium_unleaded",562,8,"automated_manual","rear_wheel_drive",2,"Exotic,High-Performance","Compact","Convertible",17,13,3,2774,12.4584331931041
502,"Toyota","4Runner",2016,"regular_unleaded",270,6,"automatic","four_wheel_drive",4,"Unknown","Midsize","SUV",21,17,1,2031,10.4880746598642
2024,"Ford","Bronco_II",1990,"regular_unleaded",140,6,"manual","rear_wheel_drive",2,"Unknown","Compact","SUV",20,16,27,5657,7.60090245954208
2649,"Chevrolet","C/K_1500_Series",1998,"regular_unleaded",200,6,"manual","four_wheel_drive",2,"Unknown","Large","Pickup",19,14,19,1385,7.9665866976384
8346,"Ford","Ranger",2009,"regular_unleaded",143,4,"manual","rear_wheel_drive",2,"Unknown","Compact","Pickup",26,21,8,5657,9.85639594500228
4986,"Nissan","Frontier",2016,"regular_unleaded",261,6,"automatic","rear_wheel_drive",4,"Unknown","Compact","Pickup",22,16,1,2009,10.083305979112
11634,"Volvo","XC90",2016,"premium_unleaded",250,4,"automatic","all_wheel_drive",4,"Crossover,Luxury","Large","SUV",25,22,1,870,10.7353091277838
7412,"Chrysler","Pacifica",2017,"regular_unleaded",287,6,"automatic","front_wheel_drive",4,"Unknown","Midsize","Minivan",28,18,0,1013,10.3253180147306
9362,"GMC","Sierra_1500",2016,"regular_unleaded",355,8,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","Pickup",23,16,1,549,10.6196185694864
4693,"Pontiac","Firebird",2000,"regular_unleaded",305,8,"unknown","rear_wheel_drive",2,"Hatchback,Factory_Tuner,Performance","Midsize","Sedan",23,15,17,210,9.05345261643904
8213,"Dodge","Ram_Van",2000,"regular_unleaded",225,8,"automatic","rear_wheel_drive",3,"Unknown","Midsize","Van",17,12,17,1851,7.74932246466036
1700,"Mazda","B-Series_Pickup",1999,"flex-fuel",150,6,"manual","four_wheel_drive",4,"Flex_Fuel","Compact","Pickup",20,16,18,586,8.0727793331695
11834,"GMC","Yukon_Hybrid",2011,"regular_unleaded",332,8,"automatic","four_wheel_drive",4,"Luxury,Hybrid","Large","SUV",23,20,6,549,10.9044870123372
11230,"Hyundai","Veloster",2015,"regular_unleaded",132,4,"automated_manual","front_wheel_drive",3,"Hatchback","Compact","Sedan",36,27,2,1439,9.86526633971593
3421,"Dodge","Dakota",2008,"regular_unleaded",302,8,"automatic","rear_wheel_drive",4,"Unknown","Compact","Pickup",19,14,9,1851,10.2320716163083
3578,"Land_Rover","Discovery_Series_II",2001,"premium_unleaded",188,8,"automatic","four_wheel_drive",4,"Luxury","Midsize","SUV",16,12,16,258,10.4148130513438
7335,"Subaru","Outback",2015,"regular_unleaded",175,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",33,25,2,640,10.1344008411147
7289,"Nissan","NX",1991,"regular_unleaded",110,4,"manual","front_wheel_drive",2,"Hatchback","Compact","Sedan",35,24,26,2009,7.60090245954208
11163,"Aston_Martin","V8_Vantage",2015,"premium_unleaded",430,8,"automated_manual","rear_wheel_drive",2,"Exotic,High-Performance","Compact","Coupe",21,14,2,259,11.7255741371918
2059,"Mercedes-Benz","C-Class",2015,"premium_unleaded",241,4,"automatic","all_wheel_drive",4,"Luxury","Midsize","Sedan",31,24,2,617,10.6065850639492
10782,"Chevrolet","Trax",2017,"regular_unleaded",138,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",30,24,0,1385,10.1023384112813
8785,"GMC","S-15_Jimmy",1990,"regular_unleaded",160,6,"manual","rear_wheel_drive",2,"Unknown","Compact","SUV",22,15,27,549,7.60090245954208
831,"Saab","9-3",2009,"premium_unleaded",210,4,"automatic","front_wheel_drive",4,"Luxury","Compact","Wagon",27,19,8,376,10.472063081843
10810,"Mazda","Tribute",2009,"regular_unleaded",171,4,"automatic","front_wheel_drive",4,"Crossover","Compact","SUV",28,20,8,586,9.98920642793867
10520,"Pontiac","Torrent",2008,"regular_unleaded",185,6,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",24,17,9,210,10.1324143486061
27,"Audi","100",1993,"regular_unleaded",172,6,"manual","all_wheel_drive",4,"Luxury","Midsize","Sedan",21,16,24,3105,7.60090245954208
5608,"Volkswagen","GTI",2012,"premium_unleaded",200,4,"automated_manual","front_wheel_drive",2,"Hatchback,Performance","Compact","Sedan",33,24,5,873,10.130423902089
11078,"Chevrolet","Uplander",2006,"regular_unleaded",196,6,"automatic","all_wheel_drive",4,"Unknown","Midsize","Minivan",21,15,11,1385,10.411810046084
10176,"Toyota","Tacoma",2015,"regular_unleaded",236,6,"automatic","rear_wheel_drive",4,"Unknown","Compact","Pickup",21,17,2,2031,10.1290282284501
11716,"Suzuki","XL7",2008,"regular_unleaded",252,6,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",22,15,9,481,10.1923813905034
8323,"Land_Rover","Range_Rover",2016,"premium_unleaded",510,8,"automatic","four_wheel_drive",4,"Luxury,High-Performance","Large","SUV",19,14,1,258,11.5443756812435
8313,"Land_Rover","Range_Rover",2015,"flex-fuel",510,8,"automatic","four_wheel_drive",4,"Flex_Fuel,Luxury,High-Performance","Large","SUV",19,13,2,258,11.6855754020675
2341,"Porsche","Carrera_GT",2005,"premium_unleaded",605,10,"manual","rear_wheel_drive",2,"Exotic,Luxury,High-Performance","Compact","Convertible",15,9,12,1715,12.9945300058944
2635,"Chevrolet","C/K_1500_Series",1997,"regular_unleaded",200,6,"manual","four_wheel_drive",2,"Unknown","Large","Pickup",18,14,20,1385,8.03527891114467
4599,"Ford","F-250",1997,"regular_unleaded",220,8,"manual","four_wheel_drive",3,"Unknown","Large","Pickup",17,12,20,5657,8.14118979345769
2236,"Toyota","Camry_Solara",2008,"regular_unleaded",155,4,"manual","front_wheel_drive",2,"Unknown","Midsize","Coupe",31,21,9,2031,10.0190458931704
842,"Saab","9-3",2010,"premium_unleaded",207,4,"automatic","front_wheel_drive",2,"Luxury","Compact","Convertible",27,19,7,376,10.7161939681537
199,"Mitsubishi","3000GT",1998,"regular_unleaded",161,6,"manual","front_wheel_drive",2,"Hatchback","Compact","Sedan",22,17,19,436,8.21635833238616
8704,"Mazda","RX-8",2009,"premium_unleaded",212,6,"automatic","rear_wheel_drive",4,"Performance","Compact","Coupe",23,16,8,586,10.3640719598654
861,"Saab","9-5",2009,"premium_unleaded",260,4,"automatic","front_wheel_drive",4,"Luxury,Performance","Midsize","Wagon",27,17,8,376,10.6752148332189
5106,"Infiniti","G_Sedan",2011,"premium_unleaded",328,6,"manual","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",25,17,6,190,10.6016222746071
905,"Saab","900",1997,"regular_unleaded",170,6,"automatic","front_wheel_drive",2,"Luxury","Compact","Convertible",23,17,20,376,7.65775527113487
1336,"Ford","Aerostar",1996,"regular_unleaded",140,6,"automatic","rear_wheel_drive",3,"Unknown","Midsize","Minivan",21,15,21,5657,7.60090245954208
6844,"Lincoln","MKC",2015,"regular_unleaded",240,4,"automatic","all_wheel_drive",4,"Crossover,Luxury","Compact","SUV",26,19,2,61,10.479960457538
11366,"Pontiac","Vibe",2008,"regular_unleaded",126,4,"manual","front_wheel_drive",4,"Unknown","Compact","Wagon",33,26,9,210,9.73240262766816
6157,"GMC","Jimmy",1999,"regular_unleaded",190,6,"automatic","rear_wheel_drive",4,"Unknown","Midsize","SUV",19,14,18,549,7.84541603659248
1652,"Lincoln","Aviator",2003,"premium_unleaded",302,8,"automatic","rear_wheel_drive",4,"Luxury","Midsize","SUV",17,12,14,61,10.6495829074142
7338,"Subaru","Outback",2015,"regular_unleaded",175,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",33,25,2,640,10.2034069426524
280,"Nissan","350Z",2008,"regular_unleaded",306,6,"manual","rear_wheel_drive",2,"High-Performance","Compact","Convertible",24,17,9,2009,10.4990219042291
7550,"Volkswagen","Phaeton",2006,"premium_unleaded",444,12,"automatic","all_wheel_drive",4,"Luxury,Performance","Large","Sedan",17,11,11,873,11.5258416902368
560,"FIAT","500",2016,"premium_unleaded",101,4,"manual","front_wheel_drive",2,"Hatchback","Compact","Sedan",40,31,1,819,9.74067446213022
